Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000477  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    82   12677   12678   81.00000   81.66667   82.00000    68   12865   67.50000   67.83333   68.50000
0000478  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12640   12641   44.00000   44.00000   45.00000    68   12828   67.50000   68.16667   68.50000
0000479  0.00000e+00  1.11111e-01  0.00000e+00  0.00000e+00  1.11111e-01    45   12640   12641   44.00000   44.33333   45.00000    68   12828   67.50000   68.16667   68.50000
0000480  0.00000e+00  2.22222e-01  0.00000e+00  0.00000e+00  2.22222e-01    45   12640   12641   44.00000   44.66667   45.00000    68   12828   67.50000   68.16667   68.50000
0000481  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    46   12641   12642   45.00000   45.00000   46.00000    68   12829   67.50000   68.16667   68.50000
0000482  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   12677   12678   81.00000   81.00000   82.00000    68   12865   67.50000   68.16667   68.50000
0000483  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    82   12677   12678   81.00000   81.33333   82.00000    68   12865   67.50000   68.16667   68.50000
0000484  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    82   12677   12678   81.00000   81.66667   82.00000    68   12865   67.50000   68.16667   68.50000
0000485  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.00000   45.00000    69   13016   68.50000   68.50000   69.50000
0000486  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.33333   45.00000    69   13016   68.50000   68.50000   69.50000
0000487  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.66667   45.00000    69   13016   68.50000   68.50000   69.50000
0000488  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12829   12830   45.00000   45.00000   46.00000    69   13017   68.50000   68.50000   69.50000
0000489  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   12865   12866   81.00000   81.00000   82.00000    69   13053   68.50000   68.50000   69.50000
0000490  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   12865   12866   81.00000   81.33333   82.00000    69   13053   68.50000   68.50000   69.50000
0000491  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   12865   12866   81.00000   81.66667   82.00000    69   13053   68.50000   68.50000   69.50000
0000492  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.00000   45.00000    69   13016   68.50000   68.83333   69.50000
0000493  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.33333   45.00000    69   13016   68.50000   68.83333   69.50000
0000494  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.66667   45.00000    69   13016   68.50000   68.83333   69.50000
0000495  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12829   12830   45.00000   45.00000   46.00000    69   13017   68.50000   68.83333   69.50000
0000496  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   12865   12866   81.00000   81.00000   82.00000    69   13053   68.50000   68.83333   69.50000
0000497  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    82   12865   12866   81.00000   81.33333   82.00000    69   13053   68.50000   68.83333   69.50000
0000498  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    82   12865   12866   81.00000   81.66667   82.00000    69   13053   68.50000   68.83333   69.50000
0000499  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.00000   45.00000    69   13016   68.50000   69.16667   69.50000
0000500  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.33333   45.00000    69   13016   68.50000   69.16667   69.50000
0000501  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   12828   12829   44.00000   44.66667   45.00000    69   13016   68.50000   69.16667   69.50000
0000502  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   12829   12830   45.00000   45.00000   46.00000    69   13017   68.50000   69.16667   69.50000
0000503  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   12865   12866   81.00000   81.00000   82.00000    69   13053   68.50000   69.16667   69.50000
0000504  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    82   12865   12866   81.00000   81.33333   82.00000    69   13053   68.50000   69.16667   69.50000
0000505  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    82   12865   12866   81.00000   81.66667   82.00000    69   13053   68.50000   69.16667   69.50000
0000506  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.00000   45.00000    70   13204   69.50000   69.50000   70.50000
0000507  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.33333   45.00000    70   13204   69.50000   69.50000   70.50000
0000508  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.66667   45.00000    70   13204   69.50000   69.50000   70.50000
0000509  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13017   13018   45.00000   45.00000   46.00000    70   13205   69.50000   69.50000   70.50000
0000510  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   13053   13054   81.00000   81.00000   82.00000    70   13241   69.50000   69.50000   70.50000
0000511  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   13053   13054   81.00000   81.33333   82.00000    70   13241   69.50000   69.50000   70.50000
0000512  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   13053   13054   81.00000   81.66667   82.00000    70   13241   69.50000   69.50000   70.50000
0000513  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.00000   45.00000    70   13204   69.50000   69.83333   70.50000
0000514  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.33333   45.00000    70   13204   69.50000   69.83333   70.50000
0000515  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.66667   45.00000    70   13204   69.50000   69.83333   70.50000
0000516  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13017   13018   45.00000   45.00000   46.00000    70   13205   69.50000   69.83333   70.50000
0000517  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   13053   13054   81.00000   81.00000   82.00000    70   13241   69.50000   69.83333   70.50000
0000518  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    82   13053   13054   81.00000   81.33333   82.00000    70   13241   69.50000   69.83333   70.50000
0000519  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    82   13053   13054   81.00000   81.66667   82.00000    70   13241   69.50000   69.83333   70.50000
0000520  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.00000   45.00000    70   13204   69.50000   70.16667   70.50000
0000521  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.33333   45.00000    70   13204   69.50000   70.16667   70.50000
0000522  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13016   13017   44.00000   44.66667   45.00000    70   13204   69.50000   70.16667   70.50000
0000523  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13017   13018   45.00000   45.00000   46.00000    70   13205   69.50000   70.16667   70.50000
0000524  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   13053   13054   81.00000   81.00000   82.00000    70   13241   69.50000   70.16667   70.50000
0000525  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    82   13053   13054   81.00000   81.33333   82.00000    70   13241   69.50000   70.16667   70.50000
0000526  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    82   13053   13054   81.00000   81.66667   82.00000    70   13241   69.50000   70.16667   70.50000
0000527  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.00000   45.00000    71   13392   70.50000   70.50000   71.50000
0000528  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.33333   45.00000    71   13392   70.50000   70.50000   71.50000
0000529  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.66667   45.00000    71   13392   70.50000   70.50000   71.50000
0000530  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13205   13206   45.00000   45.00000   46.00000    71   13393   70.50000   70.50000   71.50000
0000531  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   13241   13242   81.00000   81.00000   82.00000    71   13429   70.50000   70.50000   71.50000
0000532  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   13241   13242   81.00000   81.33333   82.00000    71   13429   70.50000   70.50000   71.50000
0000533  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   13241   13242   81.00000   81.66667   82.00000    71   13429   70.50000   70.50000   71.50000
0000534  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.00000   45.00000    71   13392   70.50000   70.83333   71.50000
0000535  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.33333   45.00000    71   13392   70.50000   70.83333   71.50000
0000536  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.66667   45.00000    71   13392   70.50000   70.83333   71.50000
0000537  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13205   13206   45.00000   45.00000   46.00000    71   13393   70.50000   70.83333   71.50000
0000538  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   13241   13242   81.00000   81.00000   82.00000    71   13429   70.50000   70.83333   71.50000
0000539  4.44444e-01  2.22222e-01  0.00000e+00  2.22222e-01  8.88889e-01    82   13241   13242   81.00000   81.33333   82.00000    71   13429   70.50000   70.83333   71.50000
0000540  2.22222e-01  4.44444e-01  0.00000e+00  1.11111e-01  7.77778e-01    82   13241   13242   81.00000   81.66667   82.00000    71   13429   70.50000   70.83333   71.50000
0000541  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.00000   45.00000    71   13392   70.50000   71.16667   71.50000
0000542  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.33333   45.00000    71   13392   70.50000   71.16667   71.50000
0000543  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13204   13205   44.00000   44.66667   45.00000    71   13392   70.50000   71.16667   71.50000
0000544  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13205   13206   45.00000   45.00000   46.00000    71   13393   70.50000   71.16667   71.50000
0000545  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   13241   13242   81.00000   81.00000   82.00000    71   13429   70.50000   71.16667   71.50000
0000546  2.22222e-01  1.11111e-01  0.00000e+00  4.44444e-01  7.77778e-01    82   13241   13242   81.00000   81.33333   82.00000    71   13429   70.50000   71.16667   71.50000
0000547  1.11111e-01  2.22222e-01  0.00000e+00  2.22222e-01  5.55556e-01    82   13241   13242   81.00000   81.66667   82.00000    71   13429   70.50000   71.16667   71.50000
0000548  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.00000   45.00000    72   13580   71.50000   71.50000   72.50000
0000549  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.33333   45.00000    72   13580   71.50000   71.50000   72.50000
0000550  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.66667   45.00000    72   13580   71.50000   71.50000   72.50000
0000551  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13393   13394   45.00000   45.00000   46.00000    72   13581   71.50000   71.50000   72.50000
0000552  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   13429   13430   81.00000   81.00000   82.00000    72   13617   71.50000   71.50000   72.50000
0000553  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    82   13429   13430   81.00000   81.33333   82.00000    72   13617   71.50000   71.50000   72.50000
0000554  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    82   13429   13430   81.00000   81.66667   82.00000    72   13617   71.50000   71.50000   72.50000
0000555  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.00000   45.00000    72   13580   71.50000   71.83333   72.50000
0000556  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.33333   45.00000    72   13580   71.50000   71.83333   72.50000
0000557  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.66667   45.00000    72   13580   71.50000   71.83333   72.50000
0000558  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13393   13394   45.00000   45.00000   46.00000    72   13581   71.50000   71.83333   72.50000
0000559  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    82   13429   13430   81.00000   81.00000   82.00000    72   13617   71.50000   71.83333   72.50000
0000560  4.44444e-01  0.00000e+00  0.00000e+00  0.00000e+00  4.44444e-01    82   13429   13430   81.00000   81.33333   82.00000    72   13617   71.50000   71.83333   72.50000
0000561  2.22222e-01  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01    82   13429   13430   81.00000   81.66667   82.00000    72   13617   71.50000   71.83333   72.50000
0000562  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.00000   45.00000    72   13580   71.50000   72.16667   72.50000
0000563  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.33333   45.00000    72   13580   71.50000   72.16667   72.50000
0000564  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13392   13393   44.00000   44.66667   45.00000    72   13580   71.50000   72.16667   72.50000
0000565  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13393   13394   45.00000   45.00000   46.00000    72   13581   71.50000   72.16667   72.50000
0000566  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    82   13429   13430   81.00000   81.00000   82.00000    72   13617   71.50000   72.16667   72.50000
0000567  2.22222e-01  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01    82   13429   13430   81.00000   81.33333   82.00000    72   13617   71.50000   72.16667   72.50000
0000568  1.11111e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01    82   13429   13430   81.00000   81.66667   82.00000    72   13617   71.50000   72.16667   72.50000
0000569  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13580   13581   44.00000   44.00000   45.00000    73   13768   72.50000   72.50000   73.50000
0000570  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13580   13581   44.00000   44.33333   45.00000    73   13768   72.50000   72.50000   73.50000
0000571  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   13580   13581   44.00000   44.66667   45.00000    73   13768   72.50000   72.50000   73.50000
0000572  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   13581   13582   45.00000   45.00000   46.00000    73   13769   72.50000   72.50000   73.50000
0000573  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13617   13618   81.00000   81.00000   82.00000    73   13805   72.50000   72.50000   73.50000
0000574  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13617   13618   81.00000   81.33333   82.00000    73   13805   72.50000   72.50000   73.50000
0000575  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13617   13618   81.00000   81.66667   82.00000    73   13805   72.50000   72.50000   73.50000
